monthly_income,debt_monthly,loan_amount,years_in_business,duration_months,sector,debt_to_income,loan_to_income,defaulted
476281.0,119268.0,1263495.0,6.9,60,1,0.2504,2.6528,0
173891.0,13740.0,1486373.0,3.0,24,2,0.079,8.5477,0
290408.0,189900.0,402994.0,4.1,36,2,0.6539,1.3877,0
553406.0,249583.0,543332.0,5.4,12,1,0.451,0.9818,0
145060.0,48160.0,530111.0,0.5,24,1,0.332,3.6544,1
602192.0,277143.0,3539272.0,4.5,60,1,0.4602,5.8773,0
436373.0,96607.0,563577.0,2.9,60,0,0.2214,1.2915,0
651311.0,273379.0,1995839.0,0.5,6,1,0.4197,3.0643,0
517487.0,73649.0,341131.0,2.1,12,2,0.1423,0.6592,0
800000.0,204992.0,402806.0,0.5,24,2,0.2562,0.5035,0
482945.0,61611.0,483128.0,4.0,18,2,0.1276,1.0004,0
327557.0,246800.0,439146.0,2.4,60,2,0.7535,1.3407,0
481956.0,18440.0,621108.0,9.2,48,0,0.0383,1.2887,0
647134.0,54266.0,476743.0,0.6,48,0,0.0839,0.7367,0
457807.0,67420.0,446143.0,2.8,60,1,0.1473,0.9745,0
455165.0,237740.0,1461660.0,0.7,18,2,0.5223,3.2113,0
270657.0,65141.0,1520084.0,2.9,36,0,0.2407,5.6163,0
278165.0,45368.0,1289259.0,3.8,48,4,0.1631,4.6349,0
165740.0,65246.0,998889.0,3.8,24,1,0.3937,6.0268,0
800000.0,585111.0,771156.0,5.1,60,1,0.7314,0.9639,0
185219.0,36678.0,541329.0,5.8,60,2,0.198,2.9226,0
272384.0,115563.0,411723.0,0.5,60,0,0.4243,1.5116,0
267564.0,121243.0,906909.0,1.3,18,1,0.4531,3.3895,0
800000.0,129099.0,360707.0,3.5,36,1,0.1614,0.4509,0
359883.0,30242.0,401775.0,2.1,12,0,0.084,1.1164,0
800000.0,138548.0,1456793.0,0.6,60,3,0.1732,1.821,0
276111.0,96320.0,2281604.0,2.4,12,3,0.3488,8.2634,0
537829.0,144855.0,923547.0,1.6,24,0,0.2693,1.7172,0
246534.0,54015.0,1416747.0,1.5,24,1,0.2191,5.7467,0
800000.0,110755.0,629380.0,5.0,24,0,0.1384,0.7867,0
192660.0,28233.0,326895.0,1.6,48,3,0.1465,1.6967,0
549561.0,187444.0,1053157.0,0.5,24,1,0.3411,1.9164,0
689446.0,156247.0,1026406.0,0.5,60,1,0.2266,1.4887,0
591052.0,146659.0,761466.0,5.8,18,1,0.2481,1.2883,0
388597.0,4387.0,630693.0,9.7,18,1,0.0113,1.623,0
403982.0,72567.0,1299287.0,3.5,36,2,0.1796,3.2162,0
456192.0,236531.0,403754.0,1.4,18,2,0.5185,0.8851,0
399152.0,197150.0,458507.0,8.4,48,1,0.4939,1.1487,0
800000.0,374297.0,398370.0,3.3,12,2,0.4679,0.498,0
800000.0,355601.0,767569.0,5.6,36,1,0.4445,0.9595,0
299466.0,83632.0,379748.0,4.4,18,0,0.2793,1.2681,0
169590.0,77967.0,483813.0,1.4,24,0,0.4597,2.8528,0
415901.0,69725.0,477609.0,2.0,18,1,0.1676,1.1484,0
800000.0,392236.0,623831.0,0.6,6,2,0.4903,0.7798,0
252061.0,48026.0,298814.0,1.0,36,4,0.1905,1.1855,0
800000.0,342671.0,768598.0,4.5,60,0,0.4283,0.9607,0
800000.0,307372.0,1541678.0,6.7,60,1,0.3842,1.9271,0
300285.0,74182.0,791191.0,3.9,48,0,0.247,2.6348,0
658874.0,18170.0,1839111.0,1.9,18,3,0.0276,2.7913,0
800000.0,456246.0,1623994.0,0.5,18,3,0.5703,2.03,0
339290.0,123129.0,1163148.0,0.5,48,0,0.3629,3.4282,1
383653.0,104346.0,762846.0,1.4,12,2,0.272,1.9884,0
294438.0,94403.0,739330.0,1.9,24,2,0.3206,2.511,0
217438.0,14892.0,1153464.0,2.8,24,0,0.0685,5.3048,0
280830.0,40776.0,576654.0,0.5,12,1,0.1452,2.0534,0
187820.0,91857.0,235741.0,13.7,12,2,0.4891,1.2551,0
453096.0,258627.0,979897.0,1.4,6,0,0.5708,2.1627,0
258078.0,31514.0,370037.0,5.7,48,1,0.1221,1.4338,0
521075.0,166695.0,409509.0,2.3,36,0,0.3199,0.7859,0
148877.0,42650.0,729514.0,0.5,24,1,0.2865,4.9001,1
557722.0,237282.0,688951.0,4.8,12,3,0.4254,1.2353,0
792914.0,167359.0,312623.0,3.7,12,1,0.2111,0.3943,0
109577.0,45100.0,805562.0,2.2,48,0,0.4116,7.3515,1
574836.0,258191.0,1302354.0,2.2,60,0,0.4492,2.2656,0
800000.0,214345.0,370643.0,0.5,36,2,0.2679,0.4633,0
189710.0,79236.0,1565147.0,3.2,12,1,0.4177,8.2502,0
800000.0,120087.0,286043.0,7.3,60,2,0.1501,0.3576,0
593216.0,279896.0,2598369.0,0.5,6,0,0.4718,4.3801,1
270085.0,23983.0,569916.0,0.9,36,3,0.0888,2.1101,0
425475.0,199061.0,796013.0,7.0,60,3,0.4679,1.8709,0
653978.0,306645.0,234399.0,1.0,6,3,0.4689,0.3584,0
466589.0,162580.0,702723.0,3.2,18,1,0.3484,1.5061,0
645080.0,170353.0,836590.0,2.3,24,2,0.2641,1.2969,0
232240.0,42709.0,692666.0,2.7,12,0,0.1839,2.9825,0
498098.0,204547.0,520295.0,1.6,60,3,0.4107,1.0446,0
164456.0,9804.0,413355.0,1.1,36,0,0.0596,2.5135,0
409275.0,74336.0,1437356.0,0.5,6,3,0.1816,3.512,0
234982.0,88017.0,743024.0,4.1,24,1,0.3746,3.162,0
264376.0,50589.0,1838483.0,4.1,24,3,0.1914,6.954,0
800000.0,169716.0,531847.0,3.3,12,2,0.2121,0.6648,0
800000.0,235174.0,561925.0,3.1,60,1,0.294,0.7024,0
677657.0,188044.0,1189872.0,0.8,24,4,0.2775,1.7559,0
205948.0,17682.0,275465.0,0.5,12,0,0.0859,1.3375,0
354518.0,82845.0,352189.0,5.0,60,4,0.2337,0.9934,0
800000.0,265536.0,1409141.0,2.0,60,3,0.3319,1.7614,0
488552.0,210555.0,361075.0,1.1,18,4,0.431,0.7391,0
800000.0,432422.0,244891.0,0.5,12,0,0.5405,0.3061,0
582639.0,211200.0,2238052.0,0.5,48,0,0.3625,3.8412,0
506072.0,15457.0,316067.0,1.3,6,2,0.0305,0.6245,0
356332.0,242677.0,814616.0,4.9,48,4,0.681,2.2861,0
485764.0,182598.0,760287.0,7.5,60,0,0.3759,1.5651,0
397628.0,84299.0,135080.0,6.8,60,0,0.212,0.3397,0
726269.0,173147.0,621325.0,7.6,24,0,0.2384,0.8555,0
800000.0,276510.0,954600.0,7.1,24,3,0.3456,1.1933,0
255201.0,34839.0,902195.0,2.2,24,3,0.1365,3.5352,0
174231.0,21195.0,1254330.0,0.7,60,1,0.1216,7.1992,0
122352.0,31823.0,578102.0,4.8,12,0,0.2601,4.7249,0
631336.0,432654.0,1118504.0,0.7,36,2,0.6853,1.7716,0
204361.0,82492.0,482339.0,0.9,12,0,0.4037,2.3602,1
98025.0,12338.0,312925.0,0.8,6,2,0.1259,3.1923,0
580709.0,7936.0,334825.0,2.2,12,1,0.0137,0.5766,0
800000.0,93626.0,303378.0,1.2,24,2,0.117,0.3792,0
440537.0,146607.0,1336750.0,0.5,18,3,0.3328,3.0344,1
795673.0,165163.0,293977.0,1.8,6,1,0.2076,0.3695,0
468495.0,215250.0,859773.0,6.2,48,1,0.4595,1.8352,0
412824.0,58411.0,621845.0,2.5,18,3,0.1415,1.5063,0
800000.0,203269.0,685848.0,6.3,6,0,0.2541,0.8573,0
361063.0,182977.0,1653102.0,0.7,6,3,0.5068,4.5784,0
533479.0,73462.0,560701.0,0.5,60,0,0.1377,1.051,0
554149.0,99589.0,1052797.0,2.6,24,3,0.1797,1.8998,0
277156.0,68297.0,746043.0,1.9,60,0,0.2464,2.6918,0
800000.0,253297.0,665829.0,3.2,48,0,0.3166,0.8323,0
391417.0,103137.0,2899305.0,4.7,12,1,0.2635,7.4072,0
260662.0,16242.0,307182.0,4.2,60,4,0.0623,1.1785,0
644066.0,86512.0,1580859.0,8.6,48,4,0.1343,2.4545,0
235879.0,51855.0,1081483.0,1.5,24,0,0.2198,4.5849,0
451227.0,93246.0,547044.0,0.7,24,0,0.2066,1.2123,0
439598.0,214588.0,1938822.0,2.4,60,1,0.4881,4.4104,1
800000.0,460696.0,240658.0,0.5,24,1,0.5759,0.3008,0
616793.0,314489.0,533354.0,1.0,18,3,0.5099,0.8647,0
434730.0,53520.0,353243.0,0.7,48,1,0.1231,0.8126,0
784213.0,418814.0,934017.0,1.5,48,3,0.5341,1.191,0
800000.0,240019.0,374056.0,0.5,6,2,0.3,0.4676,0
653741.0,132733.0,945849.0,0.5,36,2,0.203,1.4468,0
445631.0,116320.0,652221.0,3.2,12,3,0.261,1.4636,0
176613.0,61664.0,547100.0,2.8,24,0,0.3491,3.0977,0
209907.0,114359.0,920975.0,3.7,48,0,0.5448,4.3875,0
357304.0,146684.0,620839.0,3.2,48,3,0.4105,1.7376,0
288757.0,7679.0,379579.0,0.5,6,0,0.0266,1.3145,0
388139.0,226914.0,3916950.0,1.0,12,0,0.5846,10.0916,1
460310.0,22181.0,544542.0,0.5,36,4,0.0482,1.183,0
641000.0,232041.0,192805.0,5.6,36,2,0.362,0.3008,0
421111.0,187193.0,440093.0,4.1,24,1,0.4445,1.0451,0
621910.0,258624.0,340999.0,0.7,36,2,0.4159,0.5483,0
462838.0,40920.0,1197429.0,1.3,36,1,0.0884,2.5871,0
110988.0,52338.0,884689.0,10.2,60,4,0.4716,7.9711,1
229226.0,77210.0,926554.0,2.7,12,0,0.3368,4.0421,0
399968.0,77824.0,584193.0,4.8,12,2,0.1946,1.4606,0
189703.0,28622.0,616855.0,0.9,60,3,0.1509,3.2517,0
673303.0,229235.0,583874.0,0.7,24,1,0.3405,0.8672,0
800000.0,286977.0,694734.0,4.6,48,3,0.3587,0.8684,0
800000.0,68117.0,1204048.0,3.5,6,4,0.0851,1.5051,0
381013.0,140974.0,892378.0,3.4,24,2,0.37,2.3421,0
800000.0,358377.0,984676.0,2.4,18,1,0.448,1.2308,0
490935.0,37659.0,984349.0,2.5,36,2,0.0767,2.005,0
349423.0,145647.0,1240054.0,4.0,60,4,0.4168,3.5489,0
287972.0,133669.0,867083.0,0.9,6,1,0.4642,3.011,1
357994.0,71232.0,904655.0,1.3,48,2,0.199,2.527,0
337148.0,215751.0,1488506.0,6.2,48,1,0.6399,4.415,1
498466.0,77157.0,489418.0,1.1,12,0,0.1548,0.9818,0
495044.0,101953.0,436505.0,2.4,18,0,0.2059,0.8817,0
443358.0,69045.0,358057.0,3.6,48,4,0.1557,0.8076,0
600703.0,353745.0,814027.0,20.0,18,2,0.5889,1.3551,0
800000.0,187046.0,239848.0,1.7,36,0,0.2338,0.2998,0
800000.0,170616.0,962503.0,1.7,12,3,0.2133,1.2031,0
156462.0,20124.0,683160.0,5.5,6,1,0.1286,4.3663,0
74032.0,39713.0,1440908.0,4.9,12,3,0.5364,19.4633,1
800000.0,125762.0,487404.0,3.9,36,0,0.1572,0.6093,0
169937.0,29354.0,645648.0,1.9,60,4,0.1727,3.7993,0
378006.0,14710.0,1430196.0,1.2,48,2,0.0389,3.7835,0
195032.0,31736.0,1672586.0,2.8,18,2,0.1627,8.5759,0
125318.0,10483.0,485002.0,6.3,60,0,0.0836,3.8702,0
646303.0,164517.0,813474.0,6.5,36,1,0.2546,1.2587,0
752690.0,302270.0,870351.0,0.5,48,0,0.4016,1.1563,0
295505.0,55752.0,912727.0,1.7,24,4,0.1887,3.0887,0
72133.0,14980.0,623095.0,1.9,18,0,0.2077,8.6381,0
301833.0,32629.0,1573527.0,11.4,36,2,0.1081,5.2132,0
582022.0,343545.0,234727.0,3.4,6,0,0.5903,0.4033,0
157119.0,82642.0,566551.0,1.6,6,0,0.526,3.6059,1
503003.0,206679.0,954324.0,0.5,48,1,0.4109,1.8973,0
437697.0,171680.0,959661.0,2.5,48,3,0.3922,2.1925,0
663646.0,73860.0,1642377.0,0.5,6,3,0.1113,2.4748,0
481040.0,167096.0,1496942.0,5.4,24,4,0.3474,3.1119,0
223877.0,73787.0,614568.0,4.2,12,4,0.3296,2.7451,0
800000.0,287904.0,1591079.0,1.9,6,0,0.3599,1.9888,0
395944.0,13416.0,475240.0,1.7,48,3,0.0339,1.2003,0
434038.0,70651.0,1275097.0,6.8,48,1,0.1628,2.9378,0
230202.0,24479.0,2161501.0,1.0,24,3,0.1063,9.3896,0
324390.0,50329.0,1512034.0,0.9,6,0,0.1551,4.6612,0
238146.0,45904.0,777207.0,8.4,24,3,0.1928,3.2636,0
391969.0,109788.0,597753.0,5.0,6,0,0.2801,1.525,0
800000.0,281176.0,291515.0,5.2,12,1,0.3515,0.3644,0
169341.0,88467.0,878810.0,0.7,36,0,0.5224,5.1896,1
142987.0,19505.0,373573.0,0.5,6,0,0.1364,2.6126,0
800000.0,323693.0,453214.0,0.5,36,1,0.4046,0.5665,0
382114.0,103795.0,357022.0,0.8,6,3,0.2716,0.9343,0
276966.0,13116.0,553360.0,4.5,12,3,0.0474,1.9979,0
800000.0,236282.0,717278.0,0.8,60,0,0.2954,0.8966,0
289546.0,145134.0,859554.0,3.9,48,0,0.5012,2.9686,0
800000.0,388680.0,508742.0,0.9,36,1,0.4859,0.6359,0
711086.0,156235.0,1385498.0,1.5,24,3,0.2197,1.9484,0
314413.0,79782.0,643757.0,12.3,6,0,0.2538,2.0475,0
800000.0,318871.0,454688.0,0.8,48,1,0.3986,0.5684,0
289526.0,105466.0,835491.0,1.4,6,0,0.3643,2.8857,0
743755.0,226330.0,2369363.0,1.1,24,1,0.3043,3.1857,0
545525.0,102739.0,891888.0,0.5,12,0,0.1883,1.6349,0
800000.0,361653.0,586710.0,2.0,18,0,0.4521,0.7334,0
800000.0,144715.0,291712.0,1.4,6,0,0.1809,0.3646,0
452437.0,200874.0,639443.0,3.6,60,0,0.444,1.4133,0
261087.0,29117.0,839832.0,5.1,24,0,0.1115,3.2167,0
610468.0,229292.0,578071.0,2.4,18,2,0.3756,0.9469,0
275295.0,29373.0,268544.0,0.5,6,0,0.1067,0.9755,0
800000.0,342409.0,437863.0,2.9,36,0,0.428,0.5473,0
486783.0,256871.0,1745799.0,0.5,48,0,0.5277,3.5864,1
342585.0,93699.0,1724419.0,2.9,48,3,0.2735,5.0336,0
503468.0,185406.0,428487.0,3.5,24,2,0.3683,0.8511,0
172303.0,86506.0,1092145.0,0.7,36,2,0.5021,6.3385,1
224105.0,106069.0,359639.0,5.1,12,1,0.4733,1.6048,0
800000.0,124398.0,1693977.0,7.3,18,0,0.1555,2.1175,0
279337.0,62383.0,845042.0,5.0,24,0,0.2233,3.0252,0
212599.0,119618.0,1289526.0,1.1,60,1,0.5626,6.0655,1
644131.0,168065.0,260653.0,2.7,6,2,0.2609,0.4047,0
800000.0,292317.0,1095348.0,7.4,48,3,0.3654,1.3692,0
731804.0,146438.0,726066.0,1.2,6,3,0.2001,0.9922,0
800000.0,223271.0,1216097.0,5.1,18,1,0.2791,1.5201,0
260470.0,152252.0,1262899.0,0.5,36,1,0.5845,4.8485,1
163527.0,35759.0,758783.0,0.5,36,0,0.2187,4.6401,0
800000.0,218982.0,508643.0,4.3,24,0,0.2737,0.6358,0
352965.0,83149.0,1164518.0,4.3,24,4,0.2356,3.2992,0
371171.0,166562.0,703559.0,4.7,36,0,0.4487,1.8955,0
800000.0,273288.0,432064.0,8.0,24,4,0.3416,0.5401,0
653019.0,123118.0,419957.0,0.5,36,1,0.1885,0.6431,0
608725.0,42445.0,300650.0,0.8,18,1,0.0697,0.4939,0
800000.0,229603.0,537039.0,7.0,24,0,0.287,0.6713,0
281965.0,119317.0,1413551.0,0.6,36,2,0.4232,5.0132,0
800000.0,203557.0,811547.0,3.4,24,1,0.2544,1.0144,0
460427.0,168854.0,530799.0,2.3,6,1,0.3667,1.1528,0
533927.0,144680.0,1182231.0,0.5,48,0,0.271,2.2142,0
800000.0,321173.0,442641.0,1.0,6,0,0.4015,0.5533,0
631268.0,292547.0,772363.0,2.2,12,1,0.4634,1.2235,0
644872.0,34368.0,654889.0,5.7,36,1,0.0533,1.0155,0
800000.0,177334.0,1164123.0,3.7,12,2,0.2217,1.4552,0
342673.0,77654.0,283130.0,2.9,36,2,0.2266,0.8262,0
245869.0,63534.0,437959.0,2.1,48,1,0.2584,1.7813,0
212912.0,29612.0,272952.0,1.1,24,2,0.1391,1.282,0
111698.0,36832.0,624210.0,0.5,36,0,0.3297,5.5884,0
800000.0,136035.0,1508847.0,1.6,6,2,0.17,1.8861,0
204384.0,58203.0,538602.0,0.5,24,0,0.2848,2.6352,0
378936.0,94658.0,536912.0,0.7,48,0,0.2498,1.4169,0
364481.0,42266.0,1230627.0,1.7,6,0,0.116,3.3764,0
548633.0,113733.0,1384888.0,1.6,24,3,0.2073,2.5243,0
783100.0,313176.0,691665.0,0.5,36,0,0.3999,0.8832,0
800000.0,143488.0,1100009.0,2.7,36,0,0.1794,1.375,0
294150.0,100821.0,382249.0,2.4,6,1,0.3428,1.2995,0
393570.0,109500.0,1667414.0,0.5,18,0,0.2782,4.2366,0
539181.0,28226.0,2647758.0,8.6,36,3,0.0524,4.9107,0
371727.0,23103.0,997223.0,0.5,18,2,0.0622,2.6827,0
800000.0,91130.0,208856.0,5.8,24,4,0.1139,0.2611,0
623861.0,63818.0,521812.0,0.5,18,0,0.1023,0.8364,0
740007.0,544071.0,1053570.0,6.4,6,0,0.7352,1.4237,0
703636.0,270741.0,566431.0,0.5,12,2,0.3848,0.805,0
800000.0,185239.0,1564879.0,4.3,12,2,0.2315,1.9561,0
502181.0,119453.0,1038091.0,1.3,6,0,0.2379,2.0672,0
178477.0,36410.0,477402.0,4.0,60,2,0.204,2.6749,0
585242.0,245309.0,743675.0,1.5,12,3,0.4192,1.2707,0
280422.0,52714.0,426642.0,0.5,6,0,0.188,1.5214,0
305580.0,74661.0,653730.0,4.4,36,2,0.2443,2.1393,0
666940.0,264829.0,522952.0,0.5,18,0,0.3971,0.7841,0
800000.0,176628.0,1476016.0,7.7,12,4,0.2208,1.845,0
449050.0,34600.0,2596324.0,0.5,36,1,0.0771,5.7818,0
549181.0,302709.0,309059.0,2.0,12,0,0.5512,0.5628,0
800000.0,243706.0,230054.0,3.9,24,1,0.3046,0.2876,0
523623.0,203223.0,629636.0,1.5,6,4,0.3881,1.2025,0
800000.0,306235.0,293300.0,0.7,6,2,0.3828,0.3666,0
657274.0,280790.0,749924.0,4.3,36,1,0.4272,1.141,0
128987.0,16037.0,1143223.0,4.6,60,2,0.1243,8.8631,0
749633.0,69941.0,1787780.0,7.7,24,2,0.0933,2.3849,0
577701.0,320585.0,823103.0,1.4,18,0,0.5549,1.4248,1
800000.0,257702.0,649597.0,2.1,24,0,0.3221,0.812,0
708728.0,4590.0,222564.0,1.4,60,2,0.0065,0.314,0
401547.0,130062.0,740967.0,0.9,24,1,0.3239,1.8453,0
187773.0,20102.0,761292.0,4.2,48,0,0.1071,4.0543,0
382194.0,66422.0,1070219.0,1.2,18,3,0.1738,2.8002,0
243930.0,69120.0,476826.0,1.7,18,1,0.2834,1.9548,0
294677.0,54160.0,561838.0,1.6,24,1,0.1838,1.9066,0
667974.0,369019.0,300499.0,3.7,12,0,0.5524,0.4499,0
800000.0,67882.0,184467.0,7.5,48,2,0.0849,0.2306,0
583191.0,217586.0,375083.0,3.3,12,2,0.3731,0.6432,0
191546.0,51753.0,284305.0,1.9,24,2,0.2702,1.4843,0
603935.0,64819.0,892719.0,4.5,12,0,0.1073,1.4782,0
800000.0,356888.0,534517.0,3.1,18,2,0.4461,0.6681,0
288702.0,90260.0,528109.0,0.5,18,4,0.3126,1.8292,0
402797.0,29863.0,404074.0,0.5,12,1,0.0741,1.0032,0
446986.0,167723.0,104868.0,0.5,18,0,0.3752,0.2346,0
255396.0,46758.0,1803043.0,1.8,6,3,0.1831,7.0598,0
696481.0,374215.0,400247.0,5.2,18,0,0.5373,0.5747,0
406499.0,165983.0,569519.0,1.1,24,0,0.4083,1.401,0
593429.0,178924.0,304694.0,1.5,36,0,0.3015,0.5134,0
237698.0,63888.0,1306887.0,7.2,12,0,0.2688,5.4981,0
325715.0,177000.0,794968.0,5.4,48,1,0.5434,2.4407,0
733562.0,161934.0,444267.0,3.3,60,0,0.2208,0.6056,0
340788.0,12422.0,576461.0,0.9,12,3,0.0365,1.6916,0
800000.0,240329.0,1996503.0,0.5,60,1,0.3004,2.4956,0
334454.0,119394.0,698170.0,0.5,60,2,0.357,2.0875,0
517766.0,89181.0,654064.0,0.5,18,1,0.1722,1.2632,0
800000.0,166361.0,414642.0,1.0,18,2,0.208,0.5183,0
163922.0,44404.0,234041.0,2.4,36,1,0.2709,1.4278,0
128983.0,5411.0,662633.0,0.5,36,3,0.0419,5.1374,0
152062.0,73284.0,886726.0,0.5,48,3,0.4819,5.8314,1
800000.0,215680.0,1410917.0,0.6,24,2,0.2696,1.7636,0
300649.0,186650.0,189265.0,3.0,6,1,0.6208,0.6295,0
800000.0,375067.0,371366.0,2.9,24,3,0.4688,0.4642,0
298053.0,75754.0,514811.0,2.4,48,1,0.2542,1.7272,0
503423.0,69862.0,727895.0,0.9,12,0,0.1388,1.4459,0
800000.0,274228.0,668626.0,1.4,18,0,0.3428,0.8358,0
800000.0,366565.0,678057.0,0.5,24,4,0.4582,0.8476,0
800000.0,85125.0,931785.0,0.8,60,0,0.1064,1.1647,0
800000.0,80746.0,424227.0,6.8,18,3,0.1009,0.5303,0
800000.0,397591.0,1277588.0,11.7,18,0,0.497,1.597,0
669823.0,234475.0,946070.0,3.1,24,1,0.3501,1.4124,0
762878.0,234352.0,602053.0,7.5,24,2,0.3072,0.7892,0
300791.0,69084.0,1906052.0,3.1,60,0,0.2297,6.3368,0
249512.0,115495.0,1855843.0,0.5,60,2,0.4629,7.4379,1
441370.0,69434.0,1276634.0,17.2,36,2,0.1573,2.8924,0
392727.0,60179.0,119237.0,0.5,48,1,0.1532,0.3036,0
322140.0,40655.0,1881100.0,3.4,48,2,0.1262,5.8394,0
720335.0,107729.0,1175090.0,0.9,60,0,0.1496,1.6313,0
800000.0,180661.0,2431078.0,1.5,6,1,0.2258,3.0388,0
470657.0,374118.0,1532604.0,3.1,60,0,0.7949,3.2563,1
800000.0,252196.0,1880420.0,1.7,36,1,0.3152,2.3505,0
198952.0,73320.0,1235755.0,0.9,6,4,0.3685,6.2113,0
386327.0,54682.0,1638376.0,1.2,24,2,0.1415,4.2409,0
267861.0,96932.0,2413224.0,1.3,48,2,0.3619,9.0092,1
119781.0,28516.0,830624.0,9.6,48,2,0.2381,6.9345,0
417535.0,85263.0,283981.0,4.8,6,0,0.2042,0.6801,0
406271.0,205169.0,606538.0,1.8,12,2,0.505,1.4929,0
800000.0,335897.0,921693.0,0.7,36,3,0.4199,1.1521,0
688017.0,127192.0,762938.0,5.0,36,0,0.1849,1.1089,0
216008.0,74446.0,345263.0,0.5,36,3,0.3446,1.5984,0
800000.0,444443.0,274130.0,0.7,48,2,0.5556,0.3427,0
800000.0,496528.0,467569.0,1.4,18,0,0.6207,0.5845,0
664951.0,221170.0,1184278.0,6.4,48,1,0.3326,1.781,0
377551.0,175772.0,1882674.0,0.5,18,1,0.4656,4.9865,0
226023.0,87638.0,1264188.0,0.5,48,0,0.3877,5.5932,0
340938.0,96759.0,1375677.0,2.0,24,3,0.2838,4.035,0
800000.0,144222.0,694891.0,1.0,48,3,0.1803,0.8686,0
800000.0,288552.0,256466.0,2.5,24,3,0.3607,0.3206,0
800000.0,209399.0,555080.0,1.8,18,3,0.2617,0.6939,0
314206.0,116554.0,624522.0,1.7,36,4,0.3709,1.9876,0
202049.0,35284.0,541321.0,0.5,18,4,0.1746,2.6792,0
488268.0,178529.0,753751.0,0.5,6,0,0.3656,1.5437,0
128296.0,19980.0,950603.0,5.2,36,1,0.1557,7.4095,0
554719.0,68079.0,1216890.0,6.5,48,0,0.1227,2.1937,0
398985.0,215926.0,617311.0,0.8,48,1,0.5412,1.5472,0
319264.0,106475.0,232756.0,0.5,48,4,0.3335,0.729,0
144887.0,16815.0,545945.0,0.5,48,0,0.1161,3.7681,0
633820.0,179182.0,748799.0,2.8,48,2,0.2827,1.1814,0
304708.0,97581.0,1519185.0,3.8,18,2,0.3202,4.9857,0
195059.0,72716.0,518822.0,1.4,60,0,0.3728,2.6598,0
59244.0,27426.0,992047.0,3.4,24,0,0.4629,16.7452,1
433974.0,133166.0,868092.0,3.7,60,1,0.3069,2.0003,0
800000.0,130733.0,748885.0,8.2,18,0,0.1634,0.9361,0
800000.0,90333.0,1274826.0,0.5,12,2,0.1129,1.5935,0
321269.0,93809.0,490654.0,0.6,60,1,0.292,1.5272,0
290237.0,113521.0,516530.0,0.5,18,1,0.3911,1.7797,0
614241.0,130231.0,724227.0,6.1,36,0,0.212,1.1791,0
219944.0,38692.0,496785.0,4.7,48,1,0.1759,2.2587,0
546481.0,97365.0,989354.0,2.6,18,0,0.1782,1.8104,0
756347.0,139931.0,475482.0,0.5,60,3,0.185,0.6287,0
800000.0,229778.0,835497.0,1.0,24,1,0.2872,1.0444,0
412459.0,100672.0,686867.0,1.1,60,3,0.2441,1.6653,0
383628.0,38513.0,829813.0,2.5,48,2,0.1004,2.1631,0
239285.0,121338.0,553576.0,0.9,60,3,0.5071,2.3135,0
248000.0,113460.0,595137.0,0.5,6,1,0.4575,2.3997,1
377552.0,76522.0,772669.0,3.9,12,0,0.2027,2.0465,0
572150.0,154984.0,823439.0,1.1,36,1,0.2709,1.4392,0
800000.0,98909.0,727580.0,1.8,24,0,0.1236,0.9095,0
252149.0,53609.0,2029332.0,0.5,12,4,0.2126,8.0482,0
800000.0,14233.0,402543.0,4.9,18,1,0.0178,0.5032,0
365936.0,77823.0,701852.0,2.5,12,4,0.2127,1.918,0
435845.0,157677.0,283743.0,7.0,48,3,0.3618,0.651,0
262223.0,60110.0,911867.0,2.1,48,0,0.2292,3.4774,0
81067.0,19317.0,373567.0,8.5,6,2,0.2383,4.6081,0
800000.0,351288.0,617240.0,6.7,12,0,0.4391,0.7716,0
741026.0,240150.0,583478.0,2.6,60,0,0.3241,0.7874,0
363331.0,56810.0,863315.0,8.1,12,0,0.1564,2.3761,0
463654.0,181848.0,523517.0,1.2,48,4,0.3922,1.1291,0
634859.0,147736.0,510332.0,1.4,18,1,0.2327,0.8039,0
148185.0,89223.0,1726340.0,0.5,18,2,0.6021,11.6499,1
305487.0,77824.0,865221.0,2.7,36,0,0.2548,2.8323,0
771418.0,90696.0,520929.0,3.8,60,1,0.1176,0.6753,0
183872.0,32337.0,627501.0,4.5,60,1,0.1759,3.4127,0
543340.0,124175.0,1957567.0,0.5,18,1,0.2285,3.6028,0
171167.0,81673.0,633428.0,1.8,12,0,0.4772,3.7006,0
613233.0,123461.0,482354.0,0.6,6,1,0.2013,0.7866,0
431512.0,45335.0,483595.0,3.3,18,2,0.1051,1.1207,0
142830.0,19547.0,524670.0,0.5,60,0,0.1369,3.6734,0
800000.0,56275.0,510579.0,7.0,60,4,0.0703,0.6382,0
264550.0,87185.0,338477.0,0.8,48,0,0.3296,1.2794,0
250903.0,55455.0,371565.0,1.0,48,1,0.221,1.4809,0
509099.0,197105.0,443480.0,5.7,36,0,0.3872,0.8711,0
800000.0,331808.0,1040220.0,1.8,36,0,0.4148,1.3003,0
217276.0,54451.0,580275.0,0.5,12,4,0.2506,2.6707,0
461933.0,218963.0,644160.0,2.0,18,3,0.474,1.3945,0
597298.0,34327.0,1562899.0,0.5,18,2,0.0575,2.6166,0
718682.0,277038.0,1586442.0,12.7,36,3,0.3855,2.2074,0
500573.0,243842.0,615829.0,2.7,18,3,0.4871,1.2302,0
